ID,FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,ANIO,MES,DECADA,CLUSTER
323,1965-08-03,20153,-7.429,-81.365,27,6.0,20223006,1965,8,1960,2
324,1965-08-07,52607,-9.2,-78.7,70,4.9,20223006,1965,8,1960,2
325,1965-08-13,5445,-4.34,-81.08,38,5.6,20223006,1965,8,1960,2
326,1965-08-22,122425,-7.86,-74.57,146,4.9,20223006,1965,8,1960,0
327,1965-08-23,811,-13.1,-75.2,107,4.7,20223006,1965,8,1960,1
328,1965-08-25,145037,-17.599,-69.771,143,5.2,20223006,1965,8,1960,3
329,1965-09-06,162553,-9.3,-75.9,31,4.9,20223006,1965,9,1960,2
330,1965-09-08,41034,-11.1,-73.8,99,4.8,20223006,1965,9,1960,0
331,1965-09-11,181754,-11.4,-75.3,33,4.6,20223006,1965,9,1960,1
332,1965-09-14,45024,-12.09,-72.57,72,4.8,20223006,1965,9,1960,3
333,1965-09-14,71758,-9.89,-76.1,142,5.2,20223006,1965,9,1960,0
334,1965-09-16,85723,-17.2,-70.7,141,4.8,20223006,1965,9,1960,3
335,1965-09-19,141749,-16.33,-74.916,30,5.0,20223006,1965,9,1960,1
336,1965-09-20,63742,-17.3,-70.5,127,4.9,20223006,1965,9,1960,3
337,1965-09-20,181041,-6.43,-74.93,138,5.3,20223006,1965,9,1960,0
338,1965-09-24,94041,-9.44,-79.14,37,4.8,20223006,1965,9,1960,2
339,1965-09-26,54756,-13.0,-70.3,37,4.8,20223006,1965,9,1960,3
340,1965-10-04,212512,-10.9,-75.0,33,4.7,20223006,1965,10,1960,1
341,1965-10-06,24023,-9.8,-74.9,122,4.9,20223006,1965,10,1960,0
342,1965-10-08,222850,-8.263,-75.895,140,5.3,20223006,1965,10,1960,0
343,1965-10-10,193500,-7.7,-74.6,140,4.8,20223006,1965,10,1960,0
344,1965-10-11,704,-3.6,-77.35,146,4.5,20223006,1965,10,1960,0
345,1965-10-17,140905,-16.1,-73.5,106,4.9,20223006,1965,10,1960,3
346,1965-10-19,20254,-8.5,-74.4,112,4.7,20223006,1965,10,1960,0
347,1965-11-03,13904,-9.121,-71.303,592,6.1,20223006,1965,11,1960,4
348,1965-11-06,10605,-9.299,-79.099,20,4.9,20223006,1965,11,1960,2
349,1965-11-10,14722,-17.89,-69.52,143,4.8,20223006,1965,11,1960,3
350,1965-11-21,42923,-11.3,-73.5,80,4.7,20223006,1965,11,1960,1
351,1965-11-23,102100,-18.1,-70.7,93,4.9,20223006,1965,11,1960,3
352,1965-11-24,93056,-9.5,-74.8,125,4.9,20223006,1965,11,1960,0
353,1965-11-26,2549,-4.7,-77.14,123,4.9,20223006,1965,11,1960,0
354,1965-11-29,170703,-6.075,-78.714,28,5.6,20223006,1965,11,1960,2
355,1965-11-29,175355,-6.8,-80.1,33,4.6,20223006,1965,11,1960,2
356,1965-11-30,94440,-18.427,-71.292,26,4.9,20223006,1965,11,1960,3
357,1965-11-30,94613,-8.34,-74.15,179,5.3,20223006,1965,11,1960,0
358,1965-12-02,3631,-16.471,-69.594,192,5.3,20223006,1965,12,1960,3
359,1965-12-03,83227,-3.525,-77.881,30,5.1,20223006,1965,12,1960,2
360,1965-12-03,95549,-4.5,-79.9,89,4.9,20223006,1965,12,1960,2
361,1965-12-07,34441,-3.5,-78.2,42,4.9,20223006,1965,12,1960,2
362,1965-12-08,25538,-15.5,-74.7,79,4.8,20223006,1965,12,1960,1
363,1965-12-10,25916,-6.483,-81.163,10,4.9,20223006,1965,12,1960,2
364,1965-12-11,214829,-6.4,-81.3,33,4.7,20223006,1965,12,1960,2
365,1965-12-14,45519,-18.347,-70.957,71,4.9,20223006,1965,12,1960,3
366,1965-12-19,201025,-14.855,-73.509,94,5.3,20223006,1965,12,1960,3
367,1965-12-28,220454,-3.191,-77.159,19,5.7,20223006,1965,12,1960,2
368,1965-12-29,40829,-3.24,-77.158,51,5.0,20223006,1965,12,1960,2
369,1965-12-30,61604,-16.691,-71.154,104,6.2,20223006,1965,12,1960,3
370,1966-01-01,195156,-7.91,-74.4,167,5.0,20223006,1966,1,1960,0
371,1966-01-04,124814,-15.311,-70.831,178,5.4,20223006,1966,1,1960,3
372,1966-01-09,201654,-10.85,-75.71,33,4.9,20223006,1966,1,1960,1
373,1966-01-12,80209,-2.311,-77.044,156,5.0,20223006,1966,1,1960,0
374,1966-01-13,141710,-8.338,-74.043,160,5.1,20223006,1966,1,1960,0
375,1966-01-17,65705,-11.6,-75.93,104,4.8,20223006,1966,1,1960,0
376,1966-01-18,102558,-3.52,-80.91,56,4.9,20223006,1966,1,1960,2
377,1966-01-19,44431,-17.856,-71.354,54,5.3,20223006,1966,1,1960,3
378,1966-01-20,71406,-14.833,-75.652,40,5.0,20223006,1966,1,1960,1
379,1966-01-22,140541,-10.34,-74.7,95,4.7,20223006,1966,1,1960,0
380,1966-01-28,212524,-3.6,-81.2,33,4.9,20223006,1966,1,1960,2
381,1966-02-07,84123,-15.0,-73.9,73,5.3,20223006,1966,2,1960,3
382,1966-02-09,35505,-16.74,-72.5,76,4.9,20223006,1966,2,1960,3
383,1966-02-09,151330,-15.395,-75.349,40,5.8,20223006,1966,2,1960,3
384,1966-02-10,104336,-16.584,-73.732,40,5.0,20223006,1966,2,1960,3
385,1966-02-14,163445,-13.38,-75.521,101,4.9,20223006,1966,2,1960,3
386,1966-02-20,152544,-9.844,-75.56,39,5.2,20223006,1966,2,1960,2
387,1966-02-23,181022,-15.36,-72.69,123,5.3,20223006,1966,2,1960,3
388,1966-02-26,153718,-3.48,-77.6,33,4.6,20223006,1966,2,1960,2
389,1966-02-27,55841,-15.3,-75.9,22,4.9,20223006,1966,2,1960,1
390,1966-02-27,60836,-15.4,-76.0,13,4.6,20223006,1966,2,1960,1
391,1966-03-12,180653,-14.4,-73.9,85,4.6,20223006,1966,3,1960,1
392,1966-03-23,215712,-7.382,-74.873,140,5.3,20223006,1966,3,1960,0
393,1966-03-24,141730,-10.2,-79.1,48,4.9,20223006,1966,3,1960,2
394,1966-03-28,152923,-3.979,-80.85,43,5.6,20223006,1966,3,1960,2
395,1966-03-28,174247,-3.986,-80.773,32,5.6,20223006,1966,3,1960,2
396,1966-03-28,182017,-3.9,-80.4,72,4.6,20223006,1966,3,1960,2
397,1966-03-28,185621,-3.682,-80.582,26,4.7,20223006,1966,3,1960,2
398,1966-03-28,202934,-4.164,-81.001,30,4.9,20223006,1966,3,1960,2
399,1966-04-03,91728,-10.47,-79.6,42,5.0,20223006,1966,4,1960,2
400,1966-04-06,122448,-3.75,-81.78,5,4.6,20223006,1966,4,1960,2
401,1966-04-12,13107,-17.68,-69.64,141,4.7,20223006,1966,4,1960,3
402,1966-04-27,135355,-17.66,-70.71,60,4.9,20223006,1966,4,1960,3
403,1966-05-01,80424,-6.69,-75.76,48,4.9,20223006,1966,5,1960,2
404,1966-05-01,162257,-8.438,-74.222,158,6.8,20223006,1966,5,1960,0
405,1966-05-02,105550,-8.377,-74.178,159,5.1,20223006,1966,5,1960,0
406,1966-05-02,212851,-17.06,-69.63,181,4.6,20223006,1966,5,1960,3
407,1966-05-02,213404,-16.8,-69.5,152,4.8,20223006,1966,5,1960,3
408,1966-05-07,64840,-5.21,-76.1,101,4.8,20223006,1966,5,1960,0
409,1966-05-11,132,-7.12,-74.46,152,4.5,20223006,1966,5,1960,0
410,1966-05-13,13520,-15.43,-70.83,214,4.8,20223006,1966,5,1960,3
411,1966-05-19,173724,-17.69,-71.5,72,4.8,20223006,1966,5,1960,3
412,1966-05-21,74421,-8.107,-74.387,156,4.9,20223006,1966,5,1960,0
413,1966-05-25,162957,-17.7,-70.6,73,4.7,20223006,1966,5,1960,3
414,1966-05-25,232127,-9.48,-77.07,161,4.7,20223006,1966,5,1960,0
415,1966-05-26,5323,-17.16,-73.07,38,4.6,20223006,1966,5,1960,1
416,1966-05-31,85022,-8.651,-74.41,170,5.1,20223006,1966,5,1960,0
417,1966-06-01,181830,-16.56,-73.52,83,4.8,20223006,1966,6,1960,3
418,1966-06-02,170541,-15.712,-71.799,137,5.0,20223006,1966,6,1960,3
419,1966-06-02,174946,-14.4,-76.0,43,4.7,20223006,1966,6,1960,1
420,1966-06-04,100431,-16.1,-74.9,8,4.7,20223006,1966,6,1960,1
421,1966-06-04,144804,-16.1,-74.7,10,4.7,20223006,1966,6,1960,1
422,1966-06-05,5301,-6.3,-81.5,33,4.8,20223006,1966,6,1960,2
423,1966-06-05,41733,-17.28,-70.63,126,4.7,20223006,1966,6,1960,3
424,1966-06-05,190310,-9.8,-71.0,590,5.0,20223006,1966,6,1960,4
425,1966-06-07,5945,-14.895,-75.891,21,6.4,20223006,1966,6,1960,3
426,1966-06-07,12011,-14.86,-76.0,76,4.9,20223006,1966,6,1960,1
427,1966-06-07,15623,-12.3,-74.3,27,4.5,20223006,1966,6,1960,1
428,1966-06-07,32418,-15.107,-75.905,28,5.3,20223006,1966,6,1960,1
429,1966-06-07,151443,-15.19,-75.91,48,5.3,20223006,1966,6,1960,3
430,1966-06-08,145653,-15.43,-76.106,20,5.0,20223006,1966,6,1960,1
431,1966-06-10,81328,-14.879,-76.22,22,5.3,20223006,1966,6,1960,1
432,1966-06-10,141343,-14.93,-76.4,28,4.9,20223006,1966,6,1960,1
433,1966-06-11,110413,-14.7,-76.1,49,4.9,20223006,1966,6,1960,1
434,1966-06-18,54317,-15.1,-75.2,97,4.5,20223006,1966,6,1960,1
435,1966-06-19,154049,-14.919,-75.864,28,5.5,20223006,1966,6,1960,3
436,1966-06-20,3019,-15.0,-76.0,59,4.7,20223006,1966,6,1960,1
437,1966-06-20,110149,-16.9,-72.3,40,4.8,20223006,1966,6,1960,3
438,1966-06-21,125123,-4.23,-77.0,101,4.9,20223006,1966,6,1960,0
439,1966-06-23,2018,-17.19,-70.19,151,4.7,20223006,1966,6,1960,3
440,1966-06-30,104954,-6.74,-76.8,29,5.2,20223006,1966,6,1960,2
441,1966-07-05,235019,-15.632,-75.878,21,5.0,20223006,1966,7,1960,1
442,1966-07-06,556,-15.617,-75.652,27,5.3,20223006,1966,7,1960,3
443,1966-07-15,42352,-9.9,-79.2,76,4.9,20223006,1966,7,1960,2
444,1966-07-21,55412,-15.28,-70.77,217,4.5,20223006,1966,7,1960,3
445,1966-07-22,194739,-6.298,-81.041,20,5.2,20223006,1966,7,1960,2
446,1966-07-26,215334,-11.49,-75.16,119,4.9,20223006,1966,7,1960,0
447,1966-07-27,231057,-18.1,-71.6,47,4.7,20223006,1966,7,1960,3
448,1966-07-29,82601,-12.59,-71.17,11,4.8,20223006,1966,7,1960,1
449,1966-07-31,221827,-15.752,-75.742,20,4.9,20223006,1966,7,1960,1
450,1966-08-01,95040,-17.766,-70.657,106,5.1,20223006,1966,8,1960,3
451,1966-08-06,143844,-7.612,-74.87,147,5.3,20223006,1966,8,1960,0
452,1966-08-07,202227,-17.5,-72.0,45,5.0,20223006,1966,8,1960,3
453,1966-08-14,74650,-14.5,-69.2,51,4.7,20223006,1966,8,1960,3
454,1966-08-20,74329,-3.217,-77.231,113,5.8,20223006,1966,8,1960,0
455,1966-08-23,13717,-10.559,-77.958,84,4.9,20223006,1966,8,1960,2
456,1966-08-24,154101,-7.69,-74.33,142,4.7,20223006,1966,8,1960,0
457,1966-08-26,143727,-13.6,-76.7,59,4.9,20223006,1966,8,1960,1
458,1966-08-27,5936,-11.025,-76.236,65,4.8,20223006,1966,8,1960,1
459,1966-08-27,154300,-11.0,-78.8,49,4.6,20223006,1966,8,1960,2
460,1966-08-29,54812,-18.488,-71.527,36,5.0,20223006,1966,8,1960,3
461,1966-08-31,95651,-15.781,-75.388,78,4.9,20223006,1966,8,1960,1
462,1966-09-03,224216,-3.6,-78.1,135,4.5,20223006,1966,9,1960,0
463,1966-09-04,53753,-17.908,-74.136,16,5.3,20223006,1966,9,1960,3
464,1966-09-06,210438,-4.83,-76.57,179,4.8,20223006,1966,9,1960,0
465,1966-09-07,102047,-9.4,-74.57,122,4.9,20223006,1966,9,1960,0
466,1966-09-07,120703,-9.083,-79.979,48,4.7,20223006,1966,9,1960,2
467,1966-09-09,40406,-8.397,-74.138,170,5.3,20223006,1966,9,1960,0
468,1966-09-09,52806,-16.6,-71.8,144,4.5,20223006,1966,9,1960,3
469,1966-09-10,200900,-5.3,-78.7,72,4.8,20223006,1966,9,1960,2
470,1966-09-17,125523,-5.04,-77.53,82,4.8,20223006,1966,9,1960,2
471,1966-09-18,113321,-15.8,-76.3,34,4.9,20223006,1966,9,1960,1
472,1966-09-20,143245,-15.293,-75.523,34,4.9,20223006,1966,9,1960,1
473,1966-09-30,92913,-18.272,-69.506,119,5.4,20223006,1966,9,1960,3
474,1966-10-12,182750,-4.7,-80.91,52,5.0,20223006,1966,10,1960,2
475,1966-10-13,154517,-8.768,-74.236,154,5.4,20223006,1966,10,1960,0
476,1966-10-16,151822,-9.3,-75.95,140,4.5,20223006,1966,10,1960,0
477,1966-10-17,111157,-13.636,-74.772,102,5.1,20223006,1966,10,1960,3
478,1966-10-17,214158,-10.832,-78.648,37,8.0,20223006,1966,10,1960,3
479,1966-10-17,215322,-9.428,-77.801,46,5.8,20223006,1966,10,1960,2
480,1966-10-17,222641,-11.087,-78.637,29,5.4,20223006,1966,10,1960,2
481,1966-10-17,230423,-10.52,-78.544,32,5.6,20223006,1966,10,1960,2
482,1966-10-17,233240,-10.755,-78.847,37,5.4,20223006,1966,10,1960,2
483,1966-10-17,234654,-10.162,-79.618,36,5.8,20223006,1966,10,1960,2
484,1966-10-18,10343,-11.121,-79.155,22,4.8,20223006,1966,10,1960,2
485,1966-10-18,15344,-9.8,-78.5,30,4.8,20223006,1966,10,1960,2
486,1966-10-18,15619,-10.6,-78.8,50,5.0,20223006,1966,10,1960,2
487,1966-10-18,44255,-11.54,-78.756,13,4.8,20223006,1966,10,1960,2
488,1966-10-18,82608,-10.51,-79.54,26,5.3,20223006,1966,10,1960,2
489,1966-10-18,90003,-10.7,-78.6,58,4.5,20223006,1966,10,1960,2
490,1966-10-18,110205,-10.907,-79.21,31,5.0,20223006,1966,10,1960,2
491,1966-10-18,125216,-11.03,-79.305,31,5.0,20223006,1966,10,1960,2
492,1966-10-19,5110,-11.1,-79.2,37,4.9,20223006,1966,10,1960,2
493,1966-10-19,21746,-10.485,-79.693,35,5.3,20223006,1966,10,1960,2
494,1966-10-19,60557,-11.777,-79.247,44,4.9,20223006,1966,10,1960,2
495,1966-10-19,72544,-11.53,-78.489,28,4.9,20223006,1966,10,1960,2
496,1966-10-19,173756,-10.766,-79.115,20,5.3,20223006,1966,10,1960,2
497,1966-10-19,222330,-11.009,-79.18,33,4.8,20223006,1966,10,1960,2
498,1966-10-20,222247,-12.06,-71.5,34,4.9,20223006,1966,10,1960,3
499,1966-10-20,235055,-10.67,-79.0,44,5.0,20223006,1966,10,1960,2
500,1966-10-23,34619,-11.594,-79.615,32,5.0,20223006,1966,10,1960,2
501,1966-10-23,153254,-10.83,-79.098,30,5.3,20223006,1966,10,1960,2
502,1966-10-25,145313,-10.852,-78.806,67,4.9,20223006,1966,10,1960,2
503,1966-10-27,1651,-15.6,-76.1,10,4.6,20223006,1966,10,1960,1
504,1966-10-27,100739,-15.0,-72.06,132,4.7,20223006,1966,10,1960,3
505,1966-10-27,120834,-10.08,-79.58,21,5.3,20223006,1966,10,1960,2
506,1966-10-29,44538,-10.978,-77.415,26,4.8,20223006,1966,10,1960,2
507,1966-10-29,153223,-10.791,-78.994,40,5.3,20223006,1966,10,1960,2
508,1966-10-29,154218,-10.908,-78.678,69,5.1,20223006,1966,10,1960,2
509,1966-11-03,132631,-15.58,-75.4,47,4.9,20223006,1966,11,1960,1
510,1966-11-04,85554,-4.357,-77.768,70,5.1,20223006,1966,11,1960,2
511,1966-11-04,91504,-4.367,-77.631,107,5.0,20223006,1966,11,1960,0
512,1966-11-07,203133,-7.802,-75.799,132,5.3,20223006,1966,11,1960,0
513,1966-11-08,145537,-10.7,-78.7,41,4.9,20223006,1966,11,1960,2
514,1966-11-09,20158,-14.9,-71.94,122,4.9,20223006,1966,11,1960,3
515,1966-11-12,184932,-18.2,-70.2,33,5.3,20223006,1966,11,1960,3
516,1966-11-13,11900,-11.074,-74.799,43,5.0,20223006,1966,11,1960,1
517,1966-11-13,142440,-8.317,-74.251,164,5.3,20223006,1966,11,1960,0
518,1966-11-16,172225,-17.221,-73.08,34,4.9,20223006,1966,11,1960,3
519,1966-11-19,30219,-16.1,-74.4,33,4.9,20223006,1966,11,1960,1
520,1966-11-19,182030,-10.794,-79.13,22,5.3,20223006,1966,11,1960,2
521,1966-11-20,15248,-11.956,-76.195,90,4.7,20223006,1966,11,1960,1
522,1966-11-20,60934,-15.3,-69.63,116,4.6,20223006,1966,11,1960,3
523,1966-11-25,190123,-11.3,-73.7,33,5.2,20223006,1966,11,1960,3
524,1966-12-01,1746,-16.404,-73.876,62,4.7,20223006,1966,12,1960,1
525,1966-12-01,114140,-9.029,-79.522,41,4.6,20223006,1966,12,1960,2
526,1966-12-09,100656,-14.734,-70.763,100,5.2,20223006,1966,12,1960,3
527,1966-12-09,133240,-9.865,-78.577,28,4.9,20223006,1966,12,1960,2
528,1966-12-13,105907,-12.1,-74.9,21,4.8,20223006,1966,12,1960,1
529,1966-12-14,83950,-12.7,-74.7,149,4.8,20223006,1966,12,1960,0
530,1966-12-18,235932,-10.819,-79.001,20,5.1,20223006,1966,12,1960,2
531,1966-12-19,21031,-16.429,-72.006,115,5.3,20223006,1966,12,1960,3
532,1966-12-22,155722,-15.07,-72.06,131,4.6,20223006,1966,12,1960,3
533,1966-12-23,185907,-7.44,-74.578,145,5.3,20223006,1966,12,1960,0
534,1966-12-26,202942,-11.225,-79.242,11,4.9,20223006,1966,12,1960,2
535,1967-01-01,95512,-17.18,-70.66,134,4.8,20223006,1967,1,1960,3
536,1967-01-04,195342,-14.4,-70.65,86,4.5,20223006,1967,1,1960,3
537,1967-01-11,160806,-5.3,-82.5,22,5.6,20223006,1967,1,1960,2
538,1967-01-12,54401,-18.309,-70.325,94,5.2,20223006,1967,1,1960,3
539,1967-01-20,5943,-15.17,-73.47,113,5.1,20223006,1967,1,1960,3
540,1967-01-27,83852,-8.956,-71.389,605,5.0,20223006,1967,1,1960,4
541,1967-01-29,182744,-4.57,-78.0,67,4.7,20223006,1967,1,1960,2
542,1967-02-01,144407,-16.968,-72.907,26,5.2,20223006,1967,2,1960,3
543,1967-02-05,32044,-5.2,-80.7,48,4.6,20223006,1967,2,1960,2
544,1967-02-05,164547,-13.0,-74.1,109,4.8,20223006,1967,2,1960,3
545,1967-02-08,121800,-18.32,-70.038,107,4.7,20223006,1967,2,1960,3
546,1967-02-10,65137,-16.4,-69.6,228,4.7,20223006,1967,2,1960,3
547,1967-02-11,192503,-15.14,-72.03,136,4.5,20223006,1967,2,1960,3
548,1967-02-13,102547,-5.211,-75.361,54,5.6,20223006,1967,2,1960,0
549,1967-02-15,161113,-9.115,-71.296,600,6.2,20223006,1967,2,1960,4
550,1967-02-15,164634,-8.488,-80.209,27,4.9,20223006,1967,2,1960,2
551,1967-02-17,232647,-15.8,-71.17,90,4.9,20223006,1967,2,1960,3
552,1967-02-18,185949,-10.47,-75.03,33,5.0,20223006,1967,2,1960,1
553,1967-03-09,195700,-17.593,-69.645,153,4.9,20223006,1967,3,1960,3
554,1967-03-19,214244,-11.03,-74.86,155,4.8,20223006,1967,3,1960,0
555,1967-03-22,50519,-11.049,-79.15,26,5.1,20223006,1967,3,1960,2
556,1967-03-22,52021,-11.017,-79.176,31,4.9,20223006,1967,3,1960,2
557,1967-03-24,153850,-6.679,-74.975,140,5.3,20223006,1967,3,1960,0
558,1967-03-26,235650,-10.493,-73.818,137,4.9,20223006,1967,3,1960,0
559,1967-03-27,82636,-9.003,-71.296,606,5.6,20223006,1967,3,1960,4
560,1967-03-28,32939,-16.4,-74.5,76,4.8,20223006,1967,3,1960,3
561,1967-03-28,45135,-5.02,-80.9,88,4.9,20223006,1967,3,1960,2
562,1967-04-02,13531,-8.86,-76.29,3,5.0,20223006,1967,4,1960,2
563,1967-04-02,15816,-9.88,-75.5,33,4.9,20223006,1967,4,1960,1
564,1967-04-02,163750,-8.02,-74.34,33,4.5,20223006,1967,4,1960,1
565,1967-04-05,181203,-16.2,-73.28,97,4.9,20223006,1967,4,1960,3
566,1967-04-07,62959,-16.12,-72.83,113,4.8,20223006,1967,4,1960,3
567,1967-04-10,15734,-8.2,-73.68,137,4.9,20223006,1967,4,1960,0
568,1967-04-13,53006,-6.175,-76.664,42,5.2,20223006,1967,4,1960,2
569,1967-04-21,225744,-16.48,-69.74,213,4.8,20223006,1967,4,1960,3
570,1967-04-22,192936,-5.71,-79.4,67,4.8,20223006,1967,4,1960,2
571,1967-04-24,145436,-6.5,-80.4,45,4.9,20223006,1967,4,1960,2
572,1967-04-29,22058,-5.4,-75.9,33,4.9,20223006,1967,4,1960,2
573,1967-04-30,83909,-8.553,-74.865,136,5.1,20223006,1967,4,1960,0
574,1967-05-08,70142,-9.06,-79.97,86,4.7,20223006,1967,5,1960,2
575,1967-05-10,124810,-16.2,-72.0,162,4.5,20223006,1967,5,1960,3
576,1967-05-10,203523,-15.67,-76.36,33,5.0,20223006,1967,5,1960,1
577,1967-05-14,114848,-11.2,-77.7,33,4.9,20223006,1967,5,1960,2
578,1967-05-15,170859,-10.325,-74.6,118,5.4,20223006,1967,5,1960,0
579,1967-05-16,5754,-15.95,-75.4,19,5.1,20223006,1967,5,1960,1
580,1967-05-17,71651,-8.2,-79.9,37,4.8,20223006,1967,5,1960,2
581,1967-05-20,63346,-16.19,-75.269,36,5.0,20223006,1967,5,1960,1
582,1967-05-21,82851,-16.48,-75.49,14,4.9,20223006,1967,5,1960,1
583,1967-06-01,94409,-9.86,-75.7,38,4.9,20223006,1967,6,1960,1
584,1967-06-03,61108,-10.984,-79.212,28,5.1,20223006,1967,6,1960,2
585,1967-06-03,130809,-8.483,-74.489,150,5.4,20223006,1967,6,1960,0
586,1967-06-04,181629,-15.7,-75.5,33,4.8,20223006,1967,6,1960,1
587,1967-06-04,182838,-15.55,-75.67,30,5.1,20223006,1967,6,1960,1
588,1967-06-08,180954,-11.58,-77.743,48,4.8,20223006,1967,6,1960,2
589,1967-06-09,10031,-18.55,-71.39,45,4.7,20223006,1967,6,1960,3
590,1967-06-09,54442,-10.8,-79.1,33,4.5,20223006,1967,6,1960,2
591,1967-06-11,65331,-8.18,-74.34,181,4.5,20223006,1967,6,1960,0
592,1967-06-14,31418,-15.017,-73.388,98,5.8,20223006,1967,6,1960,3
593,1967-06-16,100138,-15.213,-75.813,30,5.0,20223006,1967,6,1960,1
594,1967-06-18,131055,-3.903,-80.989,40,4.9,20223006,1967,6,1960,2
595,1967-06-21,60958,-9.977,-74.369,189,4.9,20223006,1967,6,1960,0
596,1967-06-24,180731,-15.434,-73.913,94,5.3,20223006,1967,6,1960,3
597,1967-06-26,105757,-11.0,-74.9,31,4.7,20223006,1967,6,1960,1
598,1967-06-26,130107,-10.9,-74.9,26,4.8,20223006,1967,6,1960,1
599,1967-07-03,52810,-15.999,-74.984,15,5.2,20223006,1967,7,1960,1
600,1967-07-03,235820,-8.953,-74.505,147,4.9,20223006,1967,7,1960,0
601,1967-07-07,102700,-12.188,-77.438,43,4.8,20223006,1967,7,1960,1
602,1967-07-08,102457,-8.842,-74.563,150,5.0,20223006,1967,7,1960,0
603,1967-07-13,142042,-15.15,-74.798,82,5.5,20223006,1967,7,1960,3
604,1967-07-14,31929,-17.632,-72.21,46,5.5,20223006,1967,7,1960,3
605,1967-07-14,100844,-6.265,-77.392,110,5.0,20223006,1967,7,1960,0
606,1967-07-16,210353,-13.16,-75.27,95,5.0,20223006,1967,7,1960,3
607,1967-07-18,90659,-9.171,-80.659,7,4.7,20223006,1967,7,1960,2
608,1967-07-20,202442,-15.85,-71.02,57,4.9,20223006,1967,7,1960,3
609,1967-07-24,44522,-11.338,-79.716,10,5.2,20223006,1967,7,1960,2
610,1967-07-24,101358,-13.406,-76.152,49,4.7,20223006,1967,7,1960,1
611,1967-07-24,111933,-17.16,-72.12,100,4.7,20223006,1967,7,1960,3
612,1967-07-29,113054,-15.8,-75.6,47,4.6,20223006,1967,7,1960,1
613,1967-07-30,215850,-12.069,-74.947,30,4.9,20223006,1967,7,1960,1
614,1967-08-01,11343,-12.987,-76.724,52,5.8,20223006,1967,8,1960,3
615,1967-08-01,164957,-8.43,-75.13,106,4.9,20223006,1967,8,1960,0
616,1967-08-03,124021,-13.68,-74.892,109,5.5,20223006,1967,8,1960,3
617,1967-08-05,82618,-8.1,-74.9,33,4.9,20223006,1967,8,1960,2
618,1967-08-05,144635,-8.275,-75.11,139,4.8,20223006,1967,8,1960,0
619,1967-08-06,80721,-16.96,-69.49,191,4.5,20223006,1967,8,1960,3
620,1967-08-09,71409,-8.47,-73.773,39,5.3,20223006,1967,8,1960,0
621,1967-08-15,111836,-8.257,-80.425,33,4.7,20223006,1967,8,1960,2
622,1967-08-16,23714,-14.043,-75.351,79,4.7,20223006,1967,8,1960,1
623,1967-08-18,190509,-4.98,-81.4,46,4.8,20223006,1967,8,1960,2
624,1967-08-22,74246,-10.99,-78.35,47,5.3,20223006,1967,8,1960,2
625,1967-08-22,95936,-12.643,-77.017,59,5.2,20223006,1967,8,1960,1
626,1967-08-23,92201,-4.302,-81.556,30,5.3,20223006,1967,8,1960,2
627,1967-08-24,130758,-15.9,-74.8,66,5.0,20223006,1967,8,1960,3
628,1967-08-26,133042,-17.5,-71.6,65,4.7,20223006,1967,8,1960,3
629,1967-08-28,5652,-9.975,-71.148,597,5.3,20223006,1967,8,1960,4
630,1967-08-31,140639,-10.49,-78.251,74,5.3,20223006,1967,8,1960,2
631,1967-09-03,210732,-10.625,-79.682,35,6.7,20223006,1967,9,1960,2
632,1967-09-04,53216,-10.745,-79.665,40,5.0,20223006,1967,9,1960,2
633,1967-09-04,160608,-10.56,-79.63,22,5.1,20223006,1967,9,1960,2
634,1967-09-12,45149,-17.08,-72.49,33,4.5,20223006,1967,9,1960,1
635,1967-09-13,151348,-10.65,-79.467,34,5.0,20223006,1967,9,1960,2
636,1967-09-14,35828,-18.32,-71.54,37,4.6,20223006,1967,9,1960,3
637,1967-09-14,103906,-7.4,-75.9,33,4.8,20223006,1967,9,1960,2
638,1967-09-20,93356,-7.944,-74.431,146,5.5,20223006,1967,9,1960,0
639,1967-09-25,40042,-16.2,-75.4,44,4.9,20223006,1967,9,1960,1
640,1967-09-25,40350,-15.913,-75.385,15,5.0,20223006,1967,9,1960,1
641,1967-09-26,13515,-16.65,-72.8,99,4.9,20223006,1967,9,1960,3
642,1967-09-27,60239,-7.33,-81.405,22,5.3,20223006,1967,9,1960,2
643,1967-10-05,94129,-14.572,-75.605,63,5.7,20223006,1967,10,1960,3
644,1967-10-06,82059,-4.0,-75.0,33,4.6,20223006,1967,10,1960,2
645,1967-10-06,161607,-8.31,-74.0,183,4.5,20223006,1967,10,1960,0
646,1967-10-11,202811,-10.407,-71.156,587,5.3,20223006,1967,10,1960,4
647,1967-10-15,211120,-3.471,-78.187,55,4.9,20223006,1967,10,1960,2
648,1967-10-16,13148,-11.502,-78.399,83,5.1,20223006,1967,10,1960,2
649,1967-10-17,54118,-13.627,-76.267,67,4.9,20223006,1967,10,1960,1
650,1967-10-20,43912,-5.1,-75.2,116,4.5,20223006,1967,10,1960,0
651,1967-10-22,44053,-17.14,-69.936,155,4.8,20223006,1967,10,1960,3
652,1967-10-22,234631,-14.875,-76.055,47,4.9,20223006,1967,10,1960,1
653,1967-10-27,62936,-8.523,-74.26,159,5.0,20223006,1967,10,1960,0
